Year,City,Sport,Discipline,Athlete,Code,Country,Gender,Event,Medal
1976,Montreal,Athletics,Athletics,"BEYER, Udo",GDR,#N/A,Men,Shot Put,Gold
1976,Montreal,Athletics,Athletics,"MIRONOV, Yevgeni",URS,#N/A,Men,Shot Put,Silver
1976,Montreal,Athletics,Athletics,"FIBINGEROVA, Helena",TCH,#N/A,Women,Shot Put,Bronze
1976,Montreal,Athletics,Athletics,"CHRISTOVA-TODOROVA, Ivanka Mikailova",BUL,Bulgaria,Women,Shot Put,Gold
1976,Montreal,Athletics,Athletics,"CHIZHOVA, Nadezhda",URS,#N/A,Women,Shot Put,Silver
1976,Montreal,Athletics,Athletics,"DE OLIVEIRA, Joao Carlos",BRA,Brazil,Men,Triple Jump,Bronze
1976,Montreal,Athletics,Athletics,"SANEEV, Viktor",URS,#N/A,Men,Triple Jump,Gold
1976,Montreal,Athletics,Athletics,"BUTTS, James A.",USA,United States,Men,Triple Jump,Silver
1976,Montreal,Basketball,Basketball,"ARZAMASKOV, Vladimir",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"BELOV, Aleksandr",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"BELOV, Sergei",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"EDESHKO, Ivan",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"KORKIYA, Mikhail",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"MAKEEV, Andrei",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"MILOSERDOV, Valeri",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"MYSHKIN, Anatoli",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"SALNIKOV, Aleksandr",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"TKACHENKO, Vladimir",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"ZHARMUKHAMEDOV, Alzhan",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"ZHIGILY, Vladimir",URS,#N/A,Men,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"ARMSTRONG, Michael Taylor (Tate)",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"BUCKNER, William Quinn",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"CARR, Kenneth Alan",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"DANTLEY, Adrian Delano",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"DAVIS, Walter Paul",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"FORD, Philip Jackson, Jr.",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"GRUNFELD, Ernest",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"HUBBARD, Phillip Gregory",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"KUPCHAK, Mitchell",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"LAGARDE, Thomas Joseph",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"MAY, Scott Glenn",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"SHEPPARD, Steven",USA,United States,Men,Basketball,Gold
1976,Montreal,Basketball,Basketball,"COSIC, Kresimir",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"DALIPAGIC, Drazen",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"DELIBASIC, Mirza",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"GEORGIJEVSKI, Blagoje",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"JELOVAC, Vinko",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"JERKOV, Zeljko",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"KICANOVIC, Dragan",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"KNEGO, Andro",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"SLAVNIC, Zoran",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"SOLMAN, Damir",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"VARAJIC, Zarko",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"ZIZIC, Rajko",YUG,#N/A,Men,Basketball,Silver
1976,Montreal,Basketball,Basketball,"BOGDANOVA, Krasimira",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"CHTARKELOVA, Margarita",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"DILOVA-BRAYNOVA, Diana",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"GIUROVA, Krassimira",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"GOLTCHEVA, Nadka",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"MAKAVEEVA, Petkana",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"METODIEVA, Penka",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"MIKHAILOVA, Snezhana",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"SKERLATOVA, Girgina",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"STOYANOVA, Maria",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"STOYANOVA, Penka",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"YORDANOVA, Todorka",BUL,Bulgaria,Women,Basketball,Bronze
1976,Montreal,Basketball,Basketball,"BARISHEVA-KOROSTELEVA, Olga",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"DAUNENE, Tamara",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"FERYABNIKOVA, Nelli",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"KLIMOVA, Natalya",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"KURVYAKOVA, Raisa",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"OVECHKINA, Tatiana",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"RUPSHENE, Angelia",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"SEMENOVA, Iuliana",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"SHUVAEVA-OLKHOVA, Nadezhda",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"SUKHARNOVA, Olga",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"ZAKHAROVA, Nadezhda",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"ZAKHAROVA-NADIROVA, Tatiana",URS,#N/A,Women,Basketball,Gold
1976,Montreal,Basketball,Basketball,"BROGDEN, Cinderella Jane",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"DUNKLE, Nancy Lynn",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"HARRIS, Lusia Mae",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"HEAD, Patricia Sue",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"LEWIS, Charlotte",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"LIEBERMAN, Nancy Lizabeth",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"MARQUIS, Gail Annette",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"MEYERS, Ann Elizabeth",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"O'CONNOR, Mary Anne",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"ROBERTS, Patricia Ann",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"ROJCEWICZ, Susan Marie",USA,United States,Women,Basketball,Silver
1976,Montreal,Basketball,Basketball,"SIMPSON, Julienne Brazinski",USA,United States,Women,Basketball,Silver
1976,Montreal,Boxing,Boxing,"MALDONADO, Orlando",PUR,Puerto Rico*,Men,- 48KG (Light-Flyweight),Bronze
1976,Montreal,Boxing,Boxing,"POOLTARAT, Payao",THA,Thailand,Men,- 48KG (Light-Flyweight),Bronze
1976,Montreal,Boxing,Boxing,"HERNANDEZ PADRON, Jorge",CUB,Cuba,Men,- 48KG (Light-Flyweight),Gold
1976,Montreal,Boxing,Boxing,"LI, Byong Uk",PRK,"Korea, North",Men,- 48KG (Light-Flyweight),Silver
1976,Montreal,Boxing,Boxing,"HILL, Clarence",BER,Bermuda*,Men,+ 81KG (Heavyweight),Bronze
1976,Montreal,Boxing,Boxing,"TATE, John",USA,United States,Men,+ 81KG (Heavyweight),Bronze
1976,Montreal,Boxing,Boxing,"STEVENSON, Teofilo",CUB,Cuba,Men,+ 81KG (Heavyweight),Gold
1976,Montreal,Boxing,Boxing,"SIMON, Mircea",ROU,#N/A,Men,+ 81KG (Heavyweight),Silver
1976,Montreal,Boxing,Boxing,"BLAZYNSKI, Leszek",POL,Poland,Men,48 - 51KG (Flyweight),Bronze
1976,Montreal,Boxing,Boxing,"TOROSYAN, David",URS,#N/A,Men,48 - 51KG (Flyweight),Bronze
1976,Montreal,Boxing,Boxing,"RANDOLPH, Leonard",USA,United States,Men,48 - 51KG (Flyweight),Gold
1976,Montreal,Boxing,Boxing,"DUVALON CARRION, Ramon",CUB,Cuba,Men,48 - 51KG (Flyweight),Silver
1976,Montreal,Boxing,Boxing,"COWDELL, Patrick",GBR,United Kingdom,Men,51 - 54KG (Bantamweight),Bronze
1976,Montreal,Boxing,Boxing,"RYBAKOV, Viktor",URS,#N/A,Men,51 - 54KG (Bantamweight),Bronze
1976,Montreal,Boxing,Boxing,"GU, Young Jo",PRK,"Korea, North",Men,51 - 54KG (Bantamweight),Gold
1976,Montreal,Boxing,Boxing,"MOONEY, Charles Michael",USA,United States,Men,51 - 54KG (Bantamweight),Silver
1976,Montreal,Boxing,Boxing,"KOSEDOWSKI, Leszek",POL,Poland,Men,54 - 57KG (Featherweight),Bronze
1976,Montreal,Boxing,Boxing,"PAREDES, Juan",MEX,Mexico,Men,54 - 57KG (Featherweight),Bronze
1976,Montreal,Boxing,Boxing,"HERRERA VERA, Angel",CUB,Cuba,Men,54 - 57KG (Featherweight),Gold
1976,Montreal,Boxing,Boxing,"NOWAKOWSKI, Richard",GDR,#N/A,Men,54 - 57KG (Featherweight),Silver
1976,Montreal,Boxing,Boxing,"RUSEVSKI, Ace",YUG,#N/A,Men,57 - 60KG (Lightweight),Bronze
1976,Montreal,Boxing,Boxing,"SOLOMIN, Vasili",URS,#N/A,Men,57 - 60KG (Lightweight),Bronze
1976,Montreal,Boxing,Boxing,"DAVIS, Howard Edward, Jr.",USA,United States,Men,57 - 60KG (Lightweight),Gold
1976,Montreal,Boxing,Boxing,"CUTOV, Simion",ROU,#N/A,Men,57 - 60KG (Lightweight),Silver
1976,Montreal,Boxing,Boxing,"KOLEV, Vladimir",BUL,Bulgaria,Men,60 - 63.5KG (Light-Welterweight),Bronze
1976,Montreal,Boxing,Boxing,"SZCZERBA, Kazimierz",POL,Poland,Men,60 - 63.5KG (Light-Welterweight),Bronze
1976,Montreal,Boxing,Boxing,"LEONARD, Ray Charles",USA,United States,Men,60 - 63.5KG (Light-Welterweight),Gold
1976,Montreal,Boxing,Boxing,"ALDAMA CABRERA, Andres",CUB,Cuba,Men,60 - 63.5KG (Light-Welterweight),Silver
1976,Montreal,Boxing,Boxing,"SKRICEK, Reinhard",FRG,#N/A,Men,63.5 - 67KG (Welterweight),Bronze
1976,Montreal,Boxing,Boxing,"ZILBERMAN, Victor",ROU,#N/A,Men,63.5 - 67KG (Welterweight),Bronze
1976,Montreal,Boxing,Boxing,"BACHFELD, Jochen",GDR,#N/A,Men,63.5 - 67KG (Welterweight),Gold
1976,Montreal,Boxing,Boxing,"GAMARRO, Pedro José",VEN,Venezuela,Men,63.5 - 67KG (Welterweight),Silver
1976,Montreal,Boxing,Boxing,"GARBEY, Rolando",CUB,Cuba,Men,67 - 71KG (Light-Middleweight),Bronze
1976,Montreal,Boxing,Boxing,"SAVCHENKO, Viktor",URS,#N/A,Men,67 - 71KG (Light-Middleweight),Bronze
1976,Montreal,Boxing,Boxing,"RYBICKI, Jerzy",POL,Poland,Men,67 - 71KG (Light-Middleweight),Gold
1976,Montreal,Boxing,Boxing,"KACAR, Tadija",YUG,#N/A,Men,67 - 71KG (Light-Middleweight),Silver
1976,Montreal,Boxing,Boxing,"MARTINEZ SANCHEZ, Luis Felipe",CUB,Cuba,Men,71-75KG,Bronze
1976,Montreal,Boxing,Boxing,"NASTAC, Alexandru",ROU,#N/A,Men,71-75KG,Bronze
1976,Montreal,Boxing,Boxing,"SPINKS, Michael L.",USA,United States,Men,71-75KG,Gold
1976,Montreal,Boxing,Boxing,"RISKIEV, Rufat",URS,#N/A,Men,71-75KG,Silver
1976,Montreal,Boxing,Boxing,"DAFINOIU, Costica",ROU,#N/A,Men,75 - 81KG (Light-Heavyweight),Bronze
1976,Montreal,Boxing,Boxing,"GORTAT, Janusz",POL,Poland,Men,75 - 81KG (Light-Heavyweight),Bronze
1976,Montreal,Boxing,Boxing,"SPINKS, Leonard, Jr.",USA,United States,Men,75 - 81KG (Light-Heavyweight),Gold
1976,Montreal,Boxing,Boxing,"SORIA CABRERA, Sixto",CUB,Cuba,Men,75 - 81KG (Light-Heavyweight),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"WICHMANN, Tamas",HUN,Hungary,Men,C-1 1000M (Canoe Single),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"LJUBEK, Matija",YUG,#N/A,Men,C-1 1000M (Canoe Single),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"YURCHENKO, Vasili",URS,#N/A,Men,C-1 1000M (Canoe Single),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"LJUBEK, Matija",YUG,#N/A,Men,C-1 500M (Canoe Single),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"ROGOV, Aleksandr",URS,#N/A,Men,C-1 500M (Canoe Single),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"WOOD, John",CAN,Canada,Men,C-1 500M (Canoe Single),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"BUDAY, Tamas",HUN,Hungary,Men,C-2 1000M (Canoe Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"FREY, Oszkar",HUN,Hungary,Men,C-2 1000M (Canoe Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"PETRENKO, Sergei",URS,#N/A,Men,C-2 1000M (Canoe Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"VINOGRADOV, Aleksandr",URS,#N/A,Men,C-2 1000M (Canoe Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"DANIELOV, Gheorghe",ROU,#N/A,Men,C-2 1000M (Canoe Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"SIMIONOV, Gheorghe",ROU,#N/A,Men,C-2 1000M (Canoe Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"BUDAY, Tamas",HUN,Hungary,Men,C-2 500M (Canoe Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"FREY, Oszkar",HUN,Hungary,Men,C-2 500M (Canoe Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"PETRENKO, Sergei",URS,#N/A,Men,C-2 500M (Canoe Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"VINOGRADOV, Aleksandr",URS,#N/A,Men,C-2 500M (Canoe Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"GRONOWICZ, Andrzej",POL,Poland,Men,C-2 500M (Canoe Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"OPARA, Jerzy",POL,Poland,Men,C-2 500M (Canoe Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"DIBA, Vasile",ROU,#N/A,Men,K-1 1000M (Kayak Single),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"HELM, Rüdiger",GDR,#N/A,Men,K-1 1000M (Kayak Single),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"CSAPO, Geza",HUN,Hungary,Men,K-1 1000M (Kayak Single),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"HELM, Rüdiger",GDR,#N/A,Men,K-1 500M (Kayak Single),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"DIBA, Vasile",ROU,#N/A,Men,K-1 500M (Kayak Single),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"SZTANITY, Zoltan",HUN,Hungary,Men,K-1 500M (Kayak Single),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"RAJNAI, Klara",HUN,Hungary,Women,K-1 500M (Kayak Single),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"ZIRZOW, Carola",GDR,#N/A,Women,K-1 500M (Kayak Single),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"KORSHUNOVA, Tatyana",URS,#N/A,Women,K-1 500M (Kayak Single),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"BAKO, Zoltan",HUN,Hungary,Men,K-2 1000M (Kayak Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"SZABO, Istvan",HUN,Hungary,Men,K-2 1000M (Kayak Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"NAGORNYI, Sergei",URS,#N/A,Men,K-2 1000M (Kayak Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"ROMANOVSKY, Vladimir",URS,#N/A,Men,K-2 1000M (Kayak Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"MATTERN, Joachim",GDR,#N/A,Men,K-2 1000M (Kayak Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"OLBRICHT, Bernd",GDR,#N/A,Men,K-2 1000M (Kayak Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"MALIHIN, Policarp",ROU,#N/A,Men,K-2 500M (Kayak Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"SERHEI, Larion",ROU,#N/A,Men,K-2 500M (Kayak Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"MATTERN, Joachim",GDR,#N/A,Men,K-2 500M (Kayak Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"OLBRICHT, Bernd",GDR,#N/A,Men,K-2 500M (Kayak Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"NAGORNYI, Sergei",URS,#N/A,Men,K-2 500M (Kayak Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"ROMANOVSKY, Vladimir",URS,#N/A,Men,K-2 500M (Kayak Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"KÖSTER, Bärbel",GDR,#N/A,Women,K-2 500M (Kayak Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"ZIRZOW, Carola",GDR,#N/A,Women,K-2 500M (Kayak Double),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"GOPOVA-TROFIMOVA, Nina",URS,#N/A,Women,K-2 500M (Kayak Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"KREFT-ALEKSEEVA, Galina",URS,#N/A,Women,K-2 500M (Kayak Double),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"PFEFFER, Anna",HUN,Hungary,Women,K-2 500M (Kayak Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"RAJNAI, Klara",HUN,Hungary,Women,K-2 500M (Kayak Double),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"BISCHOF, Frank-Peter",GDR,#N/A,Men,K-4 1000M (Kayak Four),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"DUVIGNEAU, Bernd",GDR,#N/A,Men,K-4 1000M (Kayak Four),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"HELM, Rüdiger",GDR,#N/A,Men,K-4 1000M (Kayak Four),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"LEHNERT, Jürgen",GDR,#N/A,Men,K-4 1000M (Kayak Four),Bronze
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"CHUKHRAI, Sergei",URS,#N/A,Men,K-4 1000M (Kayak Four),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"DEGTYAREV, Aleksandr",URS,#N/A,Men,K-4 1000M (Kayak Four),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"FILATOV, Yuri",URS,#N/A,Men,K-4 1000M (Kayak Four),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"MOROZOV, Vladimir",URS,#N/A,Men,K-4 1000M (Kayak Four),Gold
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"ESTEBAN CELLORIO, Jose Maria",ESP,Spain,Men,K-4 1000M (Kayak Four),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"LOPEZ DIAZ FLOR, Jose Ramon",ESP,Spain,Men,K-4 1000M (Kayak Four),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"MENENDEZ RODRIGUEZ, Herminio",ESP,Spain,Men,K-4 1000M (Kayak Four),Silver
1976,Montreal,Canoe / Kayak,Canoe / Kayak F,"RAMOS MISIONE, Luis Gregorio",ESP,Spain,Men,K-4 1000M (Kayak Four),Silver
1976,Montreal,Cycling,Cycling Road,"NOWICKI, Mieczyslaw",POL,Poland,Men,Individual Road Race,Bronze
1976,Montreal,Cycling,Cycling Road,"JOHANSSON, Bernt",SWE,Sweden,Men,Individual Road Race,Gold
1976,Montreal,Cycling,Cycling Road,"MARTINELLI, Giuseppe",ITA,Italy,Men,Individual Road Race,Silver
1976,Montreal,Cycling,Cycling Road,"BLAUDZUN, Verner",DEN,Denmark,Men,Team Time Trial,Bronze
1976,Montreal,Cycling,Cycling Road,"FRANK, Gert",DEN,Denmark,Men,Team Time Trial,Bronze
1976,Montreal,Cycling,Cycling Road,"HANSEN, Jorgen Emil",DEN,Denmark,Men,Team Time Trial,Bronze
1976,Montreal,Cycling,Cycling Road,"LUND, Jorn",DEN,Denmark,Men,Team Time Trial,Bronze
1976,Montreal,Cycling,Cycling Road,"CHAPLYGIN, Valeri",URS,#N/A,Men,Team Time Trial,Gold
1976,Montreal,Cycling,Cycling Road,"CHUKANOV, Anatoli",URS,#N/A,Men,Team Time Trial,Gold
1976,Montreal,Cycling,Cycling Road,"KAMINSKY, Vladimir",URS,#N/A,Men,Team Time Trial,Gold
1976,Montreal,Cycling,Cycling Road,"PIKKUUS, Aavo",URS,#N/A,Men,Team Time Trial,Gold
1976,Montreal,Cycling,Cycling Road,"MYTNIK, Tadeusz",POL,Poland,Men,Team Time Trial,Silver
1976,Montreal,Cycling,Cycling Road,"NOWICKI, Mieczyslaw",POL,Poland,Men,Team Time Trial,Silver
1976,Montreal,Cycling,Cycling Road,"SZOZDA, Stanislaw",POL,Poland,Men,Team Time Trial,Silver
1976,Montreal,Cycling,Cycling Road,"SZURKOWSKI, Ryszard",POL,Poland,Men,Team Time Trial,Silver
1976,Montreal,Cycling,Cycling Track,"FREDBORG, Niels Christian",DEN,Denmark,Men,1KM Time Trial,Bronze
1976,Montreal,Cycling,Cycling Track,"GRÜNKE, Klaus-Jürgen",GDR,#N/A,Men,1KM Time Trial,Gold
1976,Montreal,Cycling,Cycling Track,"VAARTEN, Michel",BEL,Belgium,Men,1KM Time Trial,Silver
1976,Montreal,Cycling,Cycling Track,"HUSCHKE, Thomas",GDR,#N/A,Men,Individual Pursuit,Bronze
1976,Montreal,Cycling,Cycling Track,"BRAUN, Gregor",FRG,#N/A,Men,Individual Pursuit,Gold
1976,Montreal,Cycling,Cycling Track,"PONSTEEN, Herman",NED,Netherlands,Men,Individual Pursuit,Silver
1976,Montreal,Cycling,Cycling Track,"GESCHKE, Hans-Jürgen",GDR,#N/A,Men,Sprint Indivual,Bronze
1976,Montreal,Cycling,Cycling Track,"TKAC, Anton",TCH,#N/A,Men,Sprint Indivual,Gold
1976,Montreal,Cycling,Cycling Track,"MORELON, Daniel",FRA,France,Men,Sprint Indivual,Silver
1976,Montreal,Cycling,Cycling Track,"BANBURY, Ian",GBR,United Kingdom,Men,Team Pursuit (4000M),Bronze
1976,Montreal,Cycling,Cycling Track,"BENNETT, Michael John",GBR,United Kingdom,Men,Team Pursuit (4000M),Bronze
1976,Montreal,Cycling,Cycling Track,"CROKER, Robin",GBR,United Kingdom,Men,Team Pursuit (4000M),Bronze
1976,Montreal,Cycling,Cycling Track,"HALLAM, Ian",GBR,United Kingdom,Men,Team Pursuit (4000M),Bronze
1976,Montreal,Cycling,Cycling Track,"BRAUN, Gregor",FRG,#N/A,Men,Team Pursuit (4000M),Gold
1976,Montreal,Cycling,Cycling Track,"LUTZ, Hans",FRG,#N/A,Men,Team Pursuit (4000M),Gold
1976,Montreal,Cycling,Cycling Track,"SCHUHMACHER, Günther",FRG,#N/A,Men,Team Pursuit (4000M),Gold
1976,Montreal,Cycling,Cycling Track,"VONHOF, Peter",FRG,#N/A,Men,Team Pursuit (4000M),Gold
1976,Montreal,Cycling,Cycling Track,"OSOKIN, Vladimir",URS,#N/A,Men,Team Pursuit (4000M),Silver
1976,Montreal,Cycling,Cycling Track,"PEROV, Aleksandr",URS,#N/A,Men,Team Pursuit (4000M),Silver
1976,Montreal,Cycling,Cycling Track,"PETRAKOV, Vitali",URS,#N/A,Men,Team Pursuit (4000M),Silver
1976,Montreal,Cycling,Cycling Track,"SOKOLOV, Viktor",URS,#N/A,Men,Team Pursuit (4000M),Silver
1976,Montreal,Equestrian,Dressage,"KLIMKE, Reiner",FRG,#N/A,Men,Individual,Bronze
1976,Montreal,Equestrian,Dressage,"BOLDT, Harry",FRG,#N/A,Men,Individual,Silver
1976,Montreal,Equestrian,Dressage,"STUECKELBERGER, Christine",SUI,Switzerland,Women,Individual,Gold
1976,Montreal,Equestrian,Dressage,"BOLDT, Harry",FRG,#N/A,Men,Team,Gold
1976,Montreal,Equestrian,Dressage,"KLIMKE, Reiner",FRG,#N/A,Men,Team,Gold
1976,Montreal,Equestrian,Dressage,"LEHMANN, Ulrich",SUI,Switzerland,Men,Team,Silver
1976,Montreal,Equestrian,Dressage,"GURNEY, Hilda Carolyn",USA,United States,Women,Team,Bronze
1976,Montreal,Equestrian,Dressage,"MASTER, Edith Louise",USA,United States,Women,Team,Bronze
1976,Montreal,Equestrian,Dressage,"MORKIS, Dorothy Sarkis",USA,United States,Women,Team,Bronze
1976,Montreal,Equestrian,Dressage,"GRILLO, Gabriela",FRG,#N/A,Women,Team,Gold
